A13,A14,A15,A16,A17,A18,A19,A20,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A1,A2,A6,A3,A4,A5,A7,A9,A10,A11,A12,A32,A33,A34,A35,A8,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,Bankrupt?
1441215,935520,2559878,3495398,-2054183,415110,207941,1622659,0,0,0,-27568,-27568,-12624,-13646,-40192,0,-40192,1441215,55218,1385997,125,41506,0,391513,115080,0,0,387599,1106,-1006,26,0,-2445696,0.059023858,0.059023858,0.000133616,-2.020225707,2.425313364,0.079226208,-0.587682147,-1.429203793,0.412317853,0.751675178,-3.925354425,0.839917553,16.94230142,0,0,0,0,0,0,0,0.0202056,0.02783846,-0.019094613,-0.72787859,-0.349252694,0.01956593,0.685907643,0,0,0,0,91740,-0.027517914,0,0.076605636,-1.022878383,0,0,-0.282972912,2.004222669,-0.003516557,-0.321584645,-0.290270175,-0.185174238,0,-0.185174238,0,0,0,1
2064722,510863,55826,566689,1498033,381166,1013306,48130,118824,-93740,25084,26073,51157,112933,-15705,164090,-37240,126850,2064722,1322333,742389,512204,275910,383458,87790,276774,0,0,2827,-3437,-9798,161016,126186408,1410243,2.588429775,1.83782149,1.00262497,3.257370264,0.274462615,0.710056366,2.643483463,0.401837839,3.643483463,0.208653947,1.011309657,1.062251683,0.386334607,0.211102134,2.322005655,15.28695583,0.26544638,0.183493422,0.019786142,11.03388614,0.184181523,0.065411768,0.026379738,0.095928938,0.458316171,0.084677707,0.403287347,0.788897866,101.5047465,21.94253686,13.21702686,-80256,-0.027094994,-0.028925133,0.177233147,4.42096678,1.25322522,-3.16155812,-0.757571176,2.181743816,0.138349915,1.968906613,2.11800998,1.110350233,-0.839568157,-0.798460764,0.001005259,0.005988315,-0.000636011,0
960918,639281,294612,933893,27025,21720,5305,41046,356461,-228139,128322,-65641,62681,-58667,-66911,4014,-6461,-2447,960918,463169,497749,42070,84483,187215,18648,235842,0,0,0,29769,-44487,-23614,0,8377,0.72451551,0.431663071,0.065808307,0.936781695,0.971875852,0.315312025,0.028938005,111.4829891,1.028938005,0.182402104,0.309972248,3.226095261,1.380232701,0.359988891,0.23700489,1.458947024,1.06188211,0.356868107,0.274988482,1.837892177,3.126105458,0.002573348,0.065917448,-0.005283169,-0.01037559,0.090545791,-25.61544749,0.640011109,102.9992061,18.41463723,18.77091744,69646,-12.16550879,0.083512642,3.130608165,2.276995004,-3.952020994,42.90238677,-0.026327866,1.919068687,0.021291656,0.208822362,-0.536025787,3.298813524,0.04937686,-0.151880828,0,0,0,0
126013395,78020945,17110827,95131772,30881623,22940728,15330962,0,28313588,-26857502,1456086,-4652909,-3196823,-5626652,-5723132,-8823475,4030236,-4793239,126013395,37715691,88297704,432365,9388909,5154187,169528,18783624,0,0,5995,7230339,406411,-7684950,43163,30712095,0.483404693,0.417343112,0.005541653,-0.558579288,0.754933807,0.379506655,0.324619445,3.09753444,1.324619445,0.248939069,0.802475537,1.00551991,2.068660097,0.05142711,0.331604352,3.53975452,5.062199504,0.344234513,0.035942903,12.9000787,0.304029001,0.037808196,-0.025215957,-0.127088723,-0.255181801,0.155213312,0.66694421,0.94857289,117.269867,16.43348416,20.21337599,14616478,-1.508445333,0.255366399,5.703159632,11.26257416,19.12820953,-43.7978798,0.19067964,1.963393723,-0.011986342,2.468980797,1.799138401,-2.745236502,-0.785752563,0.137775977,-111.0497185,-1330.215254,338.6344323,0
2232589,1141456,212712,1354168,878421,723255,174146,127450,392118,-316643,75475,-81204,-5729,-3257,-20709,-8986,0,-8986,2232589,1710509,522080,512737,314205,449080,43375,0,0,0,193213,-161988,-14048,297956,78616498,835046,1.498532576,1.105105234,0.449195589,-0.276643005,0.606546032,0.469301784,0.648679484,1.621668746,1.648679484,0.183690936,0.930516012,1.051943246,0.667319494,0.192480325,0.801302159,5.950049685,0.713653359,0.277402721,0.050433235,0,0.357692951,0.004490811,-0.002863104,-0.005253407,0,0.010229719,0.637547296,0.807519675,106.7423582,20.70907227,5.281318379,-517495,18.02670821,-0.413110339,8.095453466,3.98651739,1.918269641,8.875388175,-0.154823324,2.249178049,0.261805251,-0.451712862,-1.913861487,-1.160773419,-0.413649782,-0.143097451,-0.000114302,0.004532649,-0.006582524,0
3789566,525387,1947221,2472608,1316958,842267,372602,596724,272686,-136102,136584,-77227,59357,-25042,-27350,34315,-11631,22684,3789566,566818,3222748,4141,228086,51634,1741242,1213417,0,0,304,127467,-108469,12636,83127,-424284,1.078858061,0.98058003,0.007881809,2.170274223,0.652477883,0.401876363,0.532619,-5.827719169,1.532619,0.402397242,-0.349242593,3.103953955,0.926905991,0.5008838,0.836441915,0.378038423,2.743991935,0.259050947,0.247926594,8.884034733,0.173191552,0.006173706,0.016154677,0.040019901,0.018694315,0.017224543,2.616690178,0.4991162,92.52766919,28.32085256,10.02985118,49788,5.619247046,0.467449741,3.46915814,1.663526068,-48.51746787,837.5406508,-0.085197686,2.068681693,0.064778543,1.637902701,1.763645224,0.150730875,-0.10216531,-0.03265754,0.27288366,-22.92624538,0.598938973,0
946379,2189357,383774,2573131,-1626752,21945,74069,330067,18135,-13292,4843,-9150,-4307,-26492,-29796,-30799,384,-30415,946379,40411,905968,33,19437,17805,279,89,0,0,48105,23447,-330,-23471,0,-1627031,0.018457931,0.010325406,1.51E-05,-0.144549604,2.718922334,-1.313698846,-0.632207221,-1.581488613,0.367792779,0.480982901,-16.94576833,0.999828522,54.17725372,0.267052661,1.071794872,3.676440223,0.721685308,0.006071189,0.095517972,0.018377039,0.011948349,0.031938515,-0.004522742,-0.752641607,-341.741573,0.018696765,0.141607759,0.732947339,285.9332782,50.45492142,164.3010753,86130,-0.770902515,1.292914254,2.46214816,-4.160116468,-0.355971704,0.505610852,-0.33369898,2.000207497,-0.012355226,-0.257434093,-0.227653631,-0.604172411,0.160277911,-0.488431466,0,0,0,1
443035,153962,551882,705844,-262809,100024,8526,57878,53572,-36096,17476,-17958,-482,-3816,-5272,-4298,193,-4105,443035,247013,196022,5034,140254,92031,12521,125104,0,0,18654,46252,-39768,-6492,891797,-275330,1.604376405,1.006625011,0.03269638,-0.091426404,1.59320144,0.624221563,-0.37233298,-2.5636291,0.62766702,0.567800075,-2.536434823,0.954523663,0.62329513,0.326215187,2.618046741,5.266136416,0.392802538,0.234447461,0.067809369,7.158617533,0.533672743,0.009381721,-0.001101581,-0.016618559,-0.0328127,0.015619709,0.117417783,0.673784813,110.3804226,33.52124244,9.840961696,36325,-11.26723508,0.863361457,10.57060516,-15.03201416,1.407639444,2.884357528,-0.428772254,2.079706657,0.025375459,-0.843563034,-0.849180689,-1.154635868,-0.414421659,-0.257581584,-0.004603065,-0.514501619,0.040732364,0
406040,174402,62923,237325,168715,51184,55673,6577,69394,-49425,19969,-10159,9810,-4386,-3965,5424,-1605,3819,406040,167977,238063,30752,82641,39844,626,125132,0,0,95208,12283,-4185,18843,22500000,168089,0.963159826,0.734699143,0.176328253,2.474148802,0.58448675,0.568939021,0.71090277,1.411900838,1.71090277,0.491978068,1.573027504,1.003724218,1.038249284,0.287762631,1.190895466,1.995292704,1.341357505,0.283396979,0.137202495,6.266312785,0.489826038,0.009909982,0.025456121,0.022735255,0.030519771,0.022635806,2.568735271,0.712237369,93.88996167,14.6395942,5.713750468,6345,3.216286986,0.177003776,3.187334736,1.330655999,3.733920921,-1.276700546,0.121743275,2.086850424,0.113359547,-0.223440124,-0.194983137,0.488167476,0.570260282,0.111475899,0.000169733,-0.003082133,0.000282,0
1912294,786938,378522,1165460,746834,350000,344397,20949,373033,-227340,145693,-78926,66767,-21037,-32321,45730,5274,51004,1912294,1472925,439369,611759,332377,461768,47411,238346,0,0,55920,66433,-39496,186514,82800000,699423,1.871716704,1.284925877,0.777391612,2.065746728,0.609456496,0.563692089,0.640806205,1.666316378,1.640806205,0.22565779,1.007237934,1.067785875,0.534268887,0.390563301,0.891012323,3.169459068,0.507637223,0.288891882,0.108315571,1.63594682,0.445048029,0.029058987,0.038039789,0.034627697,0.213991424,0.068293623,1.309054192,0.609436699,89.35214847,21.15791364,8.664380899,43817,1.302505686,0.178088802,3.784949594,1.753759028,-0.944392429,-2.439401965,-0.109305042,2.190597711,0.196617447,0.162075345,0.197305101,1.017068971,0.076384887,-0.17838067,0.00061599,0.003713345,0.000529191,0
19307,177419,1560,178979,-159672,20389,0,451,0,0,0,0,0,0,0,0,0,0,19307,928,18379,1,592,1,13,1667,0,0,10724,2272,-2208,-64,290617,-159685,0.005230556,0.00522492,5.64E-06,0,9.270161081,-8.190034702,-0.892127009,-1.120825375,0.107872991,0.637931034,-7.831919172,0.99991859,191.1842672,0,0,0,0,0,0,0,0.003707601,0,0,0,0,0,0,0,0,0,0,2391,0,0,11.76805739,0,1,1,-1,2.022297113,5.18E-05,-1,-1,-1,-1,-1,0,-0.612665467,0.008227323,1
182646,333179,153192,486371,-303725,8186,11353,98827,8976,-7852,1124,-4424,-3300,-3012,-3307,-6312,-5,-6317,182646,60285,122361,157,20387,38320,2200,113193,0,0,1002,1189,-377,-929,4259280,-305925,0.180938775,0.065925524,0.000471218,-0.997883278,2.662916242,-0.836224171,-0.624471854,-1.589837378,0.375528146,0.338176993,-15.65714724,0.992808695,5.526731359,0.125222816,2.271278966,34.09252669,0.208358763,0.023566911,0.018820693,100.705516,0.06712322,0.034464322,-0.018004157,-0.104785602,-0.055807338,0.02079842,0.522399873,0.874777184,173.6631016,49.28698752,36.84269162,13000,-0.188222257,0.132464349,0.648695244,-1.150224662,1.256577483,-1.183573329,-0.536109788,1.97752041,-0.007013309,0.756035098,0.830483918,-2.012891344,-0.881709114,-0.542452479,-0.001483115,-0.100037095,0.003052159,0
1969034,634240,923465,1557705,411329,200000,249884,154244,215874,-186021,29853,-41347,-11494,-2744,-15568,-14238,65988,51750,1969034,758477,1210557,233492,188720,223331,9896,517129,0,0,45404,72791,-58193,-30554,69996578,401433,1.195883262,0.84375946,0.368144551,-0.738309353,0.791101119,0.672867,0.26406091,3.880361106,1.26406091,0.2488144,0.892303349,1.024651685,0.836202021,0.138289002,0.874213662,7.481023683,0.824011464,0.29329749,0.038007415,17.32251365,0.458805482,0.027255957,-0.006053719,0.068228832,0.100071742,0.125811698,-0.22210628,0.861710998,81.96818515,19.15330239,7.211614182,30109,1.406589372,0.337192066,3.833793963,5.929822333,4.505326311,-9.798136741,0.106427166,2.102716192,0.076974743,0.916658924,1.144544362,-1.24527859,-0.526278206,0.150851618,0.000739322,-0.011418101,0.00043015,0
1686286,69876,4566,74442,1611844,1340000,1521997,4566,0,0,0,55728,55728,4957,-17,60685,0,60685,1686286,115198,1571088,8713,0,0,5195,16,0,0,1404963,-22466,2729,-1,29107626,1606649,1.648606102,1.648606102,0.124692312,3278.117647,0.044145536,0.955481455,21.65234679,0.046333704,22.65234679,0,0.561373405,1.003233438,0.606573031,0,0,0,0,0,0,0,0,0.03819702,0.035076931,0.52678866,3792.8125,0.037649425,0.918315894,0,0,0,0,-227437,-0.370206806,0,1.414079679,1.139242365,0,0,0.204822664,2.145597933,0.130834697,0.140427298,0.306346063,0.20461718,0,0.20461718,0.002084849,0.001400183,-0.007813657,0
10610075,243037,4730,247767,10362308,5504517,1762969,4730,0,0,0,511549,511549,2110,-613,513659,716,514375,10610075,1250220,9359855,109115,0,0,0,4175,0,0,9346515,-17487,553409,-495853,1484859030,10362308,5.144155005,5.144155005,0.448964561,834.5008157,0.02335205,0.977093753,41.82279319,0.023910407,42.82279319,0,1.425844921,1,0.194395386,0,0,0,0,0,0,0,0,0.052793314,0.052503265,0.411427589,123.2035928,0.049639038,0.994505954,0,0,0,0,-1662548,-0.033996598,0,0.179479307,1.028133758,0,0,0.346510231,2.197214861,0.195327126,0.112374113,0.322293973,0.34751136,0,0.34751136,0.000346413,0.000675117,-0.001119667,0
5513510,951427,2191294,3142721,2370789,1053760,718420,188534,429268,-342806,86462,-144531,-58069,-36030,-46302,-94099,11278,-82821,5513510,1784005,3729505,906586,394198,235632,49423,650686,0,0,2262626,73370,-22305,486679,66821197,2321366,1.875083427,1.627421757,0.952869742,-1.25413589,0.570003682,0.818473169,0.754374633,1.353823998,1.754374633,0.220962385,1.3098929,1.021290482,0.533309604,0.201417296,0.918302785,2.725266591,1.399813797,0.360307202,0.056538087,7.525687585,0.166272916,0.016508704,-0.01157489,-0.046424197,-0.127282591,0.03493394,0.7011386,0.798582704,121.6864523,33.66917637,10.78626872,87297,-0.88588643,0.170918867,1.462483715,3.768564251,1.054595221,5.633402278,-0.224514085,2.191884825,0.219774492,0.402930165,-2.393167138,-1.696012274,-0.448010368,-0.264824215,-0.001239442,-0.020333608,0.001306427,0
732775,59145,90861,150006,582769,180000,311503,0,90702,-74886,15816,-26550,-10734,791,-2067,-9943,801,-9142,732775,340760,392015,86347,113616,130447,1298,0,0,0,56844,33129,-1074,-3240,7728107,581471,5.761433764,3.555888072,1.459920534,-5.193033382,0.204709495,0.917514926,3.884971268,0.257976752,4.884971268,0.333419415,1.183046696,1.00223227,0.173567907,0.174373222,1.25262949,8.247787051,0.610519365,1.266142531,0.046542013,0,0.194958895,0.012431364,-0.014596178,-0.026828266,0,0.015687176,1.174141326,0.825626778,113.2301383,29.27168089,2.278891314,44711,-3.623824109,0.365251042,4.504907547,1.164742844,1.290957596,-14.92775321,-0.123361114,1.980240138,-0.007108199,3.127011474,3.045132743,3.17340591,-0.263344201,-0.129439228,-0.001182955,0.024683147,0.005785505,0
170857,166198,225103,391301,-220444,47147,627,37528,24685,-22961,1724,-4841,-3117,-2565,-2596,-5682,492,-5190,170857,36505,134352,791,15618,18486,123,52879,0,0,59835,-5492,-530,2919,1022899,-220567,0.219647649,0.108418874,0.004759383,-1.200693374,2.290225159,0.026548517,-0.563361709,-1.77406865,0.436638291,0.427831804,-4.616883661,0.999442346,4.552746199,0.069839984,0.632691918,10.72273782,1.268143157,0.13815449,0.04543478,30.67227378,0.070847925,0.030056029,-0.018050991,-0.142172305,-0.098148603,0.023543394,0.600578035,0.930160016,121.1504963,19.61109986,10.516508,6577,1.058188825,-0.222483289,3.180495432,-1.41285932,0.655653856,1.284157544,-0.470215065,2.016177584,-0.020865569,-0.603917797,-0.580944691,-0.375726016,-0.296613627,-0.444748457,-0.005073815,-0.346853404,0.006429765,0
1486153,345116,484886,830002,656151,342000,228908,13418,106524,-85478,21046,-4935,16111,-746,-115539,15365,-2145,13220,1486153,756404,729749,55872,108726,127100,2559,477746,0,0,242591,170986,-51313,48053,101086748,653592,2.19173843,1.823456461,0.161893392,0.139442093,0.558490277,0.766057061,0.790541469,1.269908444,1.790541469,0.143740647,1.144828939,1.003915287,0.456258825,0.197570501,1.020671398,6.039152333,0.640714187,0.247679041,0.030468243,22.70008553,0.165702712,0.00945263,0.011519768,0.017477433,0.027671608,0.020147801,1.218683812,0.802429499,195.3522211,4.632758815,108.4628816,135128,12.93388805,1.605140626,12.22592645,2.160079794,1.009883394,0.983268156,-0.056482241,2.11622429,0.1336441,-0.530736487,-0.503455529,-0.451745729,-0.517083133,-0.521398966,0.000130779,-0.000728068,0.001336753,0
194491,34604,32665,67269,127222,140013,0,7990,38560,-26730,11830,-4240,7590,494,-1284,8084,-869,7215,194491,8510,185981,141,3621,806,167,0,0,0,230,6632,-6589,96,231387148,127055,0.245925327,0.222633222,0.004074673,5.911214953,0.345872045,0.821220519,1.891242623,0.529447877,2.891242623,0.425499412,0.907451451,1.001314391,4.066274971,0.306794606,0.093905602,0.068131868,40.3776435,0.772454052,1.373505167,0,0.028462058,0.037700948,0.039660456,0.847826087,0,0.056711889,1.051975052,0.693205394,85.89989627,10.99585062,3.329875519,-612,0.919196119,0.171991701,3.465456474,1.628252747,4.705573451,34.97434393,-0.016586377,2.064440122,0.033108819,4.564859949,4.899427637,2.52367688,0.659186536,-0.022041177,3.12E-05,-0.000253942,-2.64E-06,0
197204,111819,79526,191345,5859,9214,0,26931,34542,-23285,11257,-6231,5026,-751,-1486,4275,-705,3570,197204,60700,136504,52,28996,28767,579,105066,0,0,28879,5316,-3356,-1911,139898,5280,0.542841556,0.285577585,0.000465037,3.382234186,0.970289649,0.430041987,0.030620084,36.23958333,1.030620084,0.477693575,0.573041025,1.109659091,1.842158155,0.325893116,0.839441839,2.555476592,0.825080169,0.208238314,0.195073345,9.333392556,4.948967401,0.018428993,0.025945131,0.058813839,0.033978642,0.609318996,1.407843137,0.674106884,91.79260031,18.03890915,4.302009148,-3208,1.48907563,0.1538996,2.744216419,28.62897877,0.870830727,0.585674891,-0.161632278,2.029566301,0.036666334,-0.596306883,-0.096202532,-0.276209677,-0.143042022,-0.141652369,0.025518592,-0.933858954,-0.022930993,0
382025679,98604409,12101210,110705619,271320060,150000000,77597599,6934151,90497227,-62470320,28026907,1518130,29545037,18156571,-7755487,47701608,-17424486,30277122,382025679,290240687,91784992,69127246,92063063,69293080,728312,76882834,0,0,9789351,5992173,-4678898,-7976582,3291547,270591748,2.943485894,2.240747744,0.701056339,3.809565666,0.289785805,0.739984178,2.450824651,0.40912415,3.450824651,0.31719558,1.188904229,1.002691553,0.33973324,0.30969907,1.017302585,2.472376991,0.943776442,0.633544896,0.11039956,2.743179403,0.339315357,0.087651943,0.085532565,0.10431729,0.39380861,0.111591904,0.975820522,0.69030093,95.17657707,1.677543114,8.569861483,-23804823,0.197910918,0.066213885,1.734727647,2.273312463,4.686937897,39.24517584,-0.102810631,2.307525989,0.237036968,5.532205771,6.33842111,8.39450048,0.75697931,-0.184789099,9.198447417,54.54428207,-7.232107881,0
5843,64560,7452,72012,-66169,142813,0,5210,81,-197,-116,-934,-1050,2466,-21,1416,0,1416,5843,2768,3075,14,0,2155,0,1076,0,0,1,2292,38,-2394,612122,-66169,0.042874845,0.009495043,0.000216853,-50,12.32449084,-10.0491186,-0.918860745,-1.088304191,0.081139255,0,-0.463326168,1,23.32369942,1.432098765,0,18.57758621,0.088758729,0.003051425,0.041801802,9.275862069,0,0.237983193,-0.176470588,0.511560694,1.31598513,0.021399749,-0.741525424,2.432098765,1422.222222,1153.08642,25.92592593,488,1.618644068,28.2962963,38.5210084,0.119084509,1.371595331,-1.986692015,-0.024555461,2.060318388,-0.035331022,0.843578894,0.794676806,-20.44444444,-0.548638132,12.96296296,0.002313264,-0.113121241,0.000797227,1
427680,423,0,423,427257,184000,12074,0,0,0,0,3071,3071,528,-5,3599,-82,3517,427680,22115,405565,599,0,0,0,0,0,0,405514,21822,0,-21733,432674,427257,52.28132388,52.28132388,1.41607565,614.2,0.000989057,0.999010943,1010.06383,0.000990036,1011.06383,0,2.179059947,1,0.019127289,0,0,0,0,0,0,0,0,0.00907264,0.007922115,0.159032331,0,0.00823158,0.873187376,0,0,0,0,-61504,6.204719932,0,5.629319307,1.173091221,0,0,0.450331126,2.279167291,0.230316037,0.061926256,0.319204801,0.421101342,0,0.421101342,0.008128522,0.050134743,-0.142148592,0
1700756,708491,473661,1182152,518604,120000,215618,22354,344436,-234156,110280,-64797,45483,-17659,-27159,27824,-12754,15070,1700756,1119444,581312,11359,324122,364255,2302,226733,0,0,219141,-77745,-3308,64755,2125174,516302,1.580039831,1.065911917,0.016032667,1.674693472,0.695074426,0.582072325,0.438694855,2.28965218,1.438694855,0.289538378,1.538362066,1.004458631,0.632895437,0.320175591,0.941022425,3.303001451,0.85511761,0.330499611,0.104354639,2.055975698,0.624989395,0.00919591,0.027754318,0.01346204,0.066465843,0.029058781,3.018115461,0.679824409,98.38286358,18.81249347,7.885064279,-97132,-5.158925017,-0.225716824,4.744101071,2.006211021,2.4988977,41.48450326,0.106627303,2.078486147,0.078620588,8.41291277,8.785714286,2.903785083,0.529224156,0.096721059,0.007091184,-0.029507231,-0.045705434,0
350535,114863,2223,117086,233449,127182,16620,2223,-3337,0,-3337,-704,-4041,-2777,-2822,-6818,0,-6818,350535,4536,345999,4131,180,0,25,0,0,0,341825,-7087,215,6334,3826276,233424,0.039490523,0.039490523,0.035964584,-1.431963147,0.334020854,0.672249561,1.993825052,0.501602235,2.993825052,0.03968254,1.623231944,1.000107101,25.32253086,1,-0.053940665,0,0,0,0.694412652,0,0.000771046,0.019694757,-0.011673,-1.50308642,0,0.029205522,0.592695805,0,105.6637699,21.09679353,84.56697633,-7630,1.039454385,2.12376386,2.04718018,2.533421875,1,0.826435128,-0.183607317,2.039936895,0.025459875,-0.637895054,-0.637050838,-0.745047319,-0.770841917,-0.453416149,-0.001781889,-0.029415024,-0.001994106,0
1622916,223490,563655,787145,835771,600000,188561,49972,127032,-103170,23862,-12981,10881,1864,-27609,12745,1268,14013,1622916,754495,868421,320679,262737,137021,2465,256109,0,0,523092,25672,-7180,192809,102669124,833306,3.375967605,2.762870822,1.434869569,0.394110616,0.485018941,0.860772215,1.061775149,0.944604983,2.061775149,0.348228948,1.056742598,1.002958097,0.296211373,0.187842433,2.068274136,5.742226134,0.748354339,0.461631393,0.037948685,10.73292264,0.31436482,0.009556522,0.007420575,0.018572688,0.054714985,0.016766554,0.776493256,0.812157567,112.1701618,10.21868506,21.73389382,-47401,1.832013131,0.202090812,1.750767308,2.2744677,1.687363784,2.004878251,-0.144927019,2.197892728,0.23911216,-0.561237167,-0.520119174,-0.420853736,-0.437747408,-0.239570785,0.000136487,-0.000318012,-0.000461687,0
992362,663957,490124,1154081,-161719,43794,22427,115475,47524,-51082,-3558,-4631,-8189,-8269,-8383,-16458,94,-16364,992362,128107,864255,828,86127,27998,29697,112957,0,0,190606,41062,-3251,-37526,1669373,-191416,0.192944724,0.15077633,0.001247069,-0.976857927,1.162963717,0.301007092,-0.140127946,-6.029177289,0.859872054,0.672305182,-2.890563416,0.844856229,5.182831539,0.074867435,1.81228432,7.869027544,1.711863271,0.076935705,0.027477662,31.74732996,0.53257193,0.016454764,-0.008234421,-0.12773697,-0.144869287,0.101187863,0.500427768,1.074867435,134.6730073,9.744550122,17.63950846,56958,-2.509288682,0.864026597,4.128975428,-12.3326176,3.880359339,-7.502205939,-0.214596429,1.992329167,-0.004258453,2.210615772,2.572925764,-60.34057971,-1.330792116,-0.22826629,-0.009802483,-0.614586435,0.034119397,0
4225979,720342,1036256,1756598,2469381,1334052,710758,121898,382534,-297487,85047,-53434,31613,-27459,-113647,4154,1249,5403,4225979,1419240,2806739,480086,579526,232163,7424,373844,0,0,2191348,-34280,-72864,-57263,741093416,2461957,1.970230807,1.647935286,0.666469538,0.278168363,0.415666524,0.827787597,1.405774685,0.713496621,2.405774685,0.408335447,1.204002817,1.003015487,0.507554748,0.222325336,1.51496599,2.729819982,1.421345966,0.412980223,0.060916902,4.395734123,0.234684725,0.001346659,0.007879316,0.003806967,0.014452552,0.002187998,5.851008699,0.777674664,121.1183842,13.96843156,29.70899319,-193210,-6.344623357,-0.089612949,0.854404639,0.224874398,0.477093704,2.388501173,-0.19589995,2.111116109,0.112591034,-0.941438448,-0.93740007,-0.577552684,-0.187241972,-0.367499076,7.29E-06,-0.000455217,-0.000260709,0
