Bankrupt?,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth
0,2.17,-0.02,-0.06,-0.27,0.02,0.91,0.15,0.16,-0.01,598.91,0.460299525,0.724261512,0
0,7.46,-0.04,0.76,-0.27,-0.1,0.19,1.71,-0.06,-0.01,154.96,3.1394081,2.053073564,0
0,1.42,-0.05,-0.02,-0.27,0.1,1.25,1.36,0.08,-0.01,22.05,0.991045114,0.190016611,0.070671378
0,0.93,-0.05,-0.01,-0.27,0,0.56,0.18,0.02,-0.01,121.04,0.22239397,0.266417359,0.54954955
0,1.19,-0.06,-0.01,-0.27,-0.02,0.45,0.17,-0.12,-0.02,77.8,-0.029897553,0.116085906,0
0,1.19,-0.08,0.33,-0.27,0.01,0.71,1.11,0.01,-0.01,165.51,-0.004390239,-0.009947938,-0.043360434
0,1.12,-0.08,0.04,-0.27,0.09,4.7,1.11,0.08,-0.03,899.27,-0.037687334,0.054718551,-0.135934364
0,1.61,-0.1,-0.09,-0.27,-0.08,0.57,0.1,-0.75,-0.13,291.6,1.545646468,0.420079051,0.588235294
0,2.08,-0.12,-0.3,-0.27,-0.02,0.74,0.11,-0.15,-0.03,86.17,0.272450133,0.232679503,-0.375
0,1.77,-0.12,0.34,-0.27,0.08,0.51,0.85,0.09,-0.03,307.68,0.092972057,0.033175093,0.254798147
0,1.19,-0.12,0.15,-0.27,-0.14,1.33,1.15,-0.12,-0.22,267.49,0.453038475,-0.019370422,0.022988506
0,1.55,-0.14,0.09,-0.27,0.05,1.55,0.16,0.28,-0.01,202.5,0.325835374,-0.035502157,-0.14954955
0,1.06,-0.19,0.04,-0.27,0.06,8.48,0.29,0.21,-0.07,335.29,-0.073508059,0.959046045,0.025304444
0,0.7,-0.19,-0.27,-0.27,-0.07,0.41,0.22,-0.32,-0.25,25.49,0.167026628,0.405178643,0.909090909
0,1.48,-0.2,-0.03,-0.27,-0.07,0.09,0.13,-0.5,-0.02,154.2,1.636288672,1.556909319,0.183673469
0,1.07,-0.2,0.03,-0.27,0.02,0.57,0.27,0.09,-0.02,89.47,-0.097294063,-0.060559765,-0.324285714
0,0.84,-0.21,0.16,-0.27,-0.16,0.5,0.86,-0.19,-0.56,22.36,-0.274228756,-0.508032668,-0.429245283
0,1.52,-0.23,0.02,-0.27,0.06,44.23,0.51,0.12,-0.02,1412.14,0.141939949,0.009881151,-0.020937188
0,1.24,-0.23,0.15,-0.27,0.06,753.73,1.32,0.05,-0.1,2080,-0.075857937,0.06838221,0.052805281
0,0.68,-0.23,0.25,-0.27,-0.04,0.15,1.45,-0.02,-0.15,0.84,-0.026645942,0.01236089,0
0,1.16,-0.26,-0.93,-0.27,0,26.27,0.14,-0.03,-0.37,203.97,0.638962198,1.502233389,0.1
0,1.18,-0.3,-0.09,-0.27,0.01,4.02,1.22,0.01,-0.14,9.96,0.0731717,0.112698306,0.083333333
0,1.13,-0.3,0.33,-0.27,0.02,0.76,1.12,0.01,-0.04,149.58,0.074459339,-0.061609184,-0.874308098
0,0.83,-0.3,-0.23,-0.27,-0.05,2.92,-0.01,9.29,-2.15,329.26,-0.031963249,-1.043642688,-0.020947631
0,1.45,-0.33,0.14,-0.27,-0.05,0.86,1.55,-0.03,-0.02,78.13,0.100458336,0.463694555,0.047297297
0,1.66,-0.36,-0.01,-0.27,0.04,-6.87,0.2,0.17,-0.02,-1233.35,0.366735404,0.027705294,0.242812094
0,1.06,-0.37,0,-0.27,0.02,2.6,0.28,0.08,-0.11,2665.15,-0.175137664,-0.509604117,0.055351278
0,1.19,-0.38,0.07,-0.27,0.04,2.32,0.58,0.07,-0.03,104.83,0.021660043,0.050469152,-0.063874736
0,1.11,-0.46,0.04,-0.27,0.04,29.3,0.51,0.08,-0.04,618.72,-0.10823467,-0.142546791,-0.126923077
0,1.05,-0.46,0.04,-0.27,0.03,7.36,0.71,0.04,-0.2,334.9,0.078648796,-0.001047559,-0.048780488
0,1.03,-0.46,-0.02,-0.27,-0.04,1.15,1.69,-0.02,-0.23,26.93,-0.048980742,0.329810573,-0.098771051
0,3.41,-0.47,0.24,-0.27,-0.01,0.13,1.02,-0.01,-0.01,151.19,0.067382249,0.097293622,0.093567251
0,9.75,-0.49,0.47,-0.27,-0.1,0.01,0.51,-0.19,-0.01,484.21,0.097297436,0.981632029,0.331288344
0,1.58,-0.49,0.16,-0.27,0.04,3.68,1.5,0.03,-0.02,674.85,-0.039644359,-0.101104456,-0.054347826
0,1.41,-0.54,-0.13,-0.27,0.01,16.03,0.4,0.03,-0.06,1358.46,0.528300129,0.498879694,0.544543
0,1.7,-0.67,0.26,-0.27,-0.03,0.8,0.52,-0.06,-0.05,353.43,0.079390004,-0.065414924,0.133333333
0,1.67,-0.67,0.56,-0.27,0.24,0.96,1.9,0.13,-0.19,13.73,-0.318562385,-0.384829168,-0.114173228
0,1.69,-0.69,0.26,-0.27,-0.28,0.1,0.34,-0.8,-0.18,16.22,0.081156339,3.366765579,0.974358974
0,1.35,-0.71,-0.03,-0.27,0.04,3.75,0.15,0.27,-0.05,607.36,0.633420833,0.363997071,-0.031034483
0,1.34,-0.71,-0.06,-0.27,0.02,5.35,0.92,0.02,-0.18,595.31,-0.072725105,-0.132525903,0.013657957
0,0.8,-0.73,0.34,-0.27,-0.13,0.56,4.36,-0.03,-1.06,1.1,0.001879405,-0.116049618,-0.520833333
0,0.92,-0.79,0.29,-0.27,-0.13,0.05,0.01,-14.85,-0.15,24.27,0.11963401,-0.024,0.862068966
0,1.12,-0.92,0.18,-0.27,-0.23,0.2,0.6,-0.39,-0.22,59.48,-0.153128898,-0.482526676,-0.193597561
0,1.73,-0.99,0.31,-0.27,-0.25,0.6,0.55,-0.46,-0.28,32.82,-0.063771646,-0.305157765,0.152466368
0,1,-1.01,0,-0.27,-0.05,1.33,0.1,-0.55,-0.3,43.62,0.145382094,-0.223832774,-0.211096076
0,1.08,-1.05,0.02,-0.27,0.05,2.23,0.25,0.18,-0.1,55.93,-0.05206255,0.020030144,0.002358491
0,4.89,-1.06,0.17,-0.27,-0.08,0.28,0.24,-0.34,-0.01,1138.46,0.497465722,0.184883628,0.283759667
0,1.51,-1.07,-0.16,-0.27,0.03,11.92,0.52,0.06,-0.16,152.2,1.329983985,1.177664571,2.770053476
0,1.27,-1.08,0.18,-0.27,-0.03,0.66,1.62,-0.02,-0.28,9.5,-0.163855668,-0.171617162,0.005272408
0,1.15,-1.08,0.21,-0.27,0.11,2.12,0.9,0.12,-0.91,12.27,-0.337561152,0.522089896,-0.025210084
0,1.11,-1.15,-0.25,-0.27,-0.01,-68.92,0.48,-0.02,-0.49,-2216.63,-0.036444759,-0.060002409,-0.072205532
0,0.67,-1.22,0.09,-0.27,-0.1,0.35,0.54,-0.19,-0.79,32.83,-0.145894055,-0.073876911,-0.209726444
0,1.04,-1.33,0.04,-0.27,-0.01,4.02,0.22,-0.05,-0.42,33.33,0.232095224,0.719040543,-0.152298851
0,0.68,-1.39,0.27,-0.27,-0.24,0.01,0.94,-0.26,-0.65,3.44,-0.400837327,-0.642933547,0.121673004
0,1.93,-1.51,0.44,-0.27,-0.16,0.02,0.33,-0.49,-0.09,29.46,-0.157824976,0.11195542,0.327510917
0,1.36,-1.6,-0.13,-0.27,-0.02,43.97,3.49,-0.01,-0.71,710.93,-0.247148479,0.263484582,-0.227272727
0,0.77,-2.18,0.06,-0.27,-0.25,0.04,0.37,-0.68,-0.36,4.69,7.254987908,5.327733756,2.137931034
0,1.4,-2.28,0.19,-0.27,0.06,3.88,2.61,0.02,-0.51,214.74,-0.19795764,-0.000618133,-0.137931034
0,0.68,-2.3,0.07,-0.27,-0.39,0.35,0.08,-5.03,-1.12,217.54,-0.347891748,1.067521833,-0.083832335
0,1.03,-2.53,0.2,-0.27,-0.04,2.83,1.18,-0.03,-0.35,353.11,-0.118379798,0.033561009,-0.025641026
0,1.69,-2.55,0.11,-0.27,0.08,-16.39,1.62,0.05,-0.19,-746.72,-0.081024255,0.003710453,-0.322033898
0,1.57,-2.82,-0.31,-0.27,-0.04,4.78,0.59,-0.07,-0.28,173.17,-0.266525161,-0.152729031,-0.133484163
0,0.9,-2.95,0.29,-0.27,-0.02,0.88,0.72,-0.03,-0.53,80.43,0.020075434,0.04540855,-0.038314176
0,1.21,-3.15,0.23,-0.27,-0.14,0.58,1.38,-0.1,-0.79,30.35,-0.416703172,-0.553303009,-0.582668187
0,0.98,-3.4,0.18,-0.27,-0.06,1.86,0.56,-0.1,-0.51,125.83,-0.0596719,0.623600277,0.071368396
0,0.9,-3.48,0.4,-0.27,-0.03,1.71,1.66,-0.02,-1.48,14.28,-0.202354928,-0.132311921,-0.097355769
0,1.05,-3.72,0.1,-0.27,-0.09,9.98,0.85,-0.11,-1.1,11.92,0.242268739,0.189751563,-0.005314438
0,0.99,-4.24,0.29,-0.27,-0.04,0.54,1.62,-0.02,-1.21,115.95,-0.276653123,-0.304908603,-0.019446845
0,1.02,-4.3,-0.03,-0.27,0.01,2.15,0.57,0.02,-0.48,65.56,-0.039270038,0.000885435,0.028370607
0,1.4,-6.8,0.05,-0.27,0.05,-47.41,0.46,0.12,-0.24,-8257.82,-0.231823423,-0.139421909,-0.322149949
0,1.29,-16.12,0.07,-0.27,0.03,-5.49,0.36,0.08,-1.8,-44.88,-0.226408676,0.544334975,-0.055555556
0,1.26026884,-0.553945886,0.029777201,-0.27067243,0.062618015,-4.913933372,0.920307822,0.068040294,-2.215783544,-10.29063619,-0.047264234,0.041047609,0.038461538
0,2.112455726,-0.532714844,0.060212515,-0.271251476,-0.373376623,0.940639269,1.084710744,-0.344217687,-0.224300987,9.096689733,0.072830906,0.020833333,0.015384615
0,1.083334796,-1.036247219,-0.224071149,-0.2736528,-0.197039377,2.945087118,0.990930899,-0.198842702,-1.184282536,38.32986689,-0.257261807,-0.461227191,-0.691805226
0,0.976882187,-12.04232581,0.10560249,-0.274010671,-0.003668297,3.977086743,1.265673633,-0.002898296,-3.22850558,29.37042572,-0.218418766,0.014568946,-0.045454545
0,1.287993576,-2.262762763,0.002566329,-0.274020915,-0.030980353,3.699066137,0.521371987,-0.059420824,-0.205705706,28.44073989,-0.069607675,0.388749603,0.265410959
0,0.564961196,-3.46710929,0.44785772,-0.274154059,-0.427041229,0.306992457,0.32991685,-1.294390479,-2.251369669,6.428370941,-0.190259549,-0.325139968,-0.261417323
0,1.106609705,-0.134299886,0.11814346,-0.275483011,-0.022651566,2.310553231,0.643015767,-0.035227076,-0.113142279,3.79082125,-0.128423498,0.186680328,0.114285714
0,1.015291357,-1.04028436,-0.58418068,-0.275713727,-0.069749707,4.046385111,0.193957763,-0.359612864,-0.832227488,5.931965139,-0.08619827,-0.096218679,-0.272727273
0,0.919446117,1.17739726,0.25141481,-0.277664058,0.051173992,1.991545326,2.885009031,0.017737896,2.354794521,2.002468797,-0.173796259,-0.473707332,-0.420833333
0,1.211529778,-0.435683652,0.402661843,-0.278582906,0.026515008,0.830406722,1.119974673,0.02367465,-0.124481043,107.0755287,-0.195383191,-0.130028315,-0.327740131
0,1.233502285,-0.236031927,-0.08706254,-0.279713523,0.048783854,0.998370451,1.236987394,0.039437633,-0.055536924,15.34594079,0.006265432,0.257330361,-0.022813688
0,0.939239367,-0.073900225,0.163093541,-0.279738954,0.015643988,0.907743815,2.847333283,0.005494259,-0.02956009,20.59998721,-0.072458323,-0.098361707,-0.046511628
0,1.005613095,-1.169136074,-0.293578355,-0.27985689,-0.131915787,8.152109273,1.32888148,-0.099268286,-3.117696197,-14.97169563,0.114207411,0.138892438,-0.012106538
0,3.586230978,0.114483145,0.766893689,-0.279876556,0.041342982,0.052275269,0.411088645,0.100569506,0.018691126,41.35205207,6.007457122,0.916170635,1.2
0,1.51,13.01,0.54,-0.28,-0.02,0.06,0.32,-0.05,0.75,44.77,1.070274829,0.279950757,0.04587156
0,2.22,5.52,0.33,-0.28,0.15,1.38,1.4,0.11,0.12,1566.12,0.037189212,0.001092976,0.004798464
0,2.66,4.81,0.36,-0.28,0.19,1.38,1.45,0.13,0.08,2139.33,0.026939305,-0.043690335,-0.020676692
0,2.39,3.42,0.12,-0.28,0.13,3.29,2.18,0.06,0.05,1654.99,0.001180128,0.086511847,0.024659465
0,1.86,3.36,0.06,-0.28,0.09,5.85,0.58,0.15,0.22,372.7,0.179402868,0.10756868,0.001998002
0,1.29,2.89,-0.16,-0.28,0.22,0.28,0.27,0.8,0.19,13.42,-0.012151826,1.069498283,0
0,1.8,2.85,0.16,-0.28,0.18,1.95,1.07,0.17,0.1,72.8,-0.011999882,0.057879913,-0.139528796
0,1.25,2.18,0.25,-0.28,-0.01,5.62,0.96,-0.02,0.15,873.33,0.084984877,0.290867704,-0.066666667
0,2.98,2.17,-0.04,-0.28,0.13,2.31,1.16,0.11,0.04,647.46,-0.027201312,0.187003891,0.142857143
0,2.35,1.64,0.04,-0.28,0.16,0.51,1.28,0.13,0.05,1577.21,0.055937035,0.046640031,0.078313253
0,2.19,1.45,0.02,-0.28,0.2,2.39,1.02,0.19,0.19,1065.41,0.183526388,0.191983036,0.029761905
0,1.12,1.45,-0.02,-0.28,0.04,4.95,0.67,0.06,0.21,50.8,-0.085097786,-0.107717756,-0.245599329
0,2.21,1.37,0.3,-0.28,0.27,1.67,1.59,0.17,0.08,70.81,0.065393432,-0.000945722,0
0,1.81,1.3,0.6,-0.28,0.2,0.16,1.56,0.13,0.12,8.57,0.214849656,0.099075426,0.2
0,1.42,1.26,0.07,-0.28,0.08,1.06,0.57,0.15,0.03,77.3,0.031256827,0.038651592,0.005188067
0,1.99,1.02,0.02,-0.28,0.08,5.36,0.2,0.39,0.03,1078.44,-0.002017669,0.047728582,-0.021276596
0,2.25,0.98,0.08,-0.28,0.11,7.18,1.14,0.1,0.03,768.62,0.094924284,0.065166237,0.074626866
0,2.26,0.95,-0.07,-0.28,0.2,0.34,0.48,0.41,0.07,71.18,-0.013075611,0.078608247,0.118618619
0,1.18,0.91,0.02,-0.28,0.08,0.28,0.13,0.59,0.07,12,-0.028585849,-0.36325811,0
0,2.17,0.87,0.3,-0.28,0.07,0.01,0.59,0.12,0.07,79.31,0.351393629,0.346723578,0.28539823
0,1.88,0.82,0.34,-0.28,0.08,1.27,1.77,0.05,0.06,123.82,-0.086517651,-0.023868455,-0.023809524
0,1.98,0.75,-0.39,-0.28,0.16,7.81,2.31,0.07,0.11,108.89,0.146018764,0.213971682,0.382727273
0,1.19,0.74,0.06,-0.28,0.28,0.37,0.86,0.33,0.45,151.49,0.530193261,1.721341225,0.01369863
0,2.12,0.73,-0.01,-0.28,0.09,0.02,1.07,0.08,0.07,844.3,0.248422002,0.197761494,0.276134865
0,1.82,0.7,-0.07,-0.28,0.14,0.84,0.39,0.37,0.06,58.41,0.012901028,0.130604809,0.0546875
0,0.79,0.65,0.01,-0.28,0.1,1.03,0.22,0.46,0.27,76.16,0.315540558,0.953370178,-0.095238095
0,2.04,0.64,0.09,-0.28,0.09,0.74,0.78,0.12,0.03,179.12,0.047366557,0.066037561,-0.069767442
0,2.44,0.61,0.02,-0.28,0.12,1.84,1.58,0.08,0.01,466.14,-0.33365682,-0.365581134,-0.581875
0,1.98,0.6,0.02,-0.28,0.07,2.56,0.19,0.35,0.01,1519.38,0.007217803,0.082011202,0.083333333
0,1.28,0.6,-0.11,-0.28,0.11,0.38,0.36,0.3,0.2,159.76,0.67627543,0.418155219,0.098214286
0,0.68,0.55,-0.02,-0.28,0.01,0.13,1.04,0.01,0.4,2.53,-0.106917019,-0.174543947,-0.214015152
0,1.02,0.54,0.13,-0.28,0.07,1.94,1,0.07,0.12,178.83,0.013236155,-0.055494112,-0.08040201
0,1.55,0.51,0.34,-0.28,0.1,-14.83,1.61,0.06,0.02,-469.93,-0.06525231,-0.033626684,-0.081632653
0,1.58,0.5,0.06,-0.28,0.08,2.51,1.47,0.05,0.07,14.22,0.017183056,0.179551181,0.181818182
0,1.85,0.49,0.08,-0.28,0.09,0.69,0.77,0.12,0.03,150.31,0.023791501,0.043665805,0.075
0,1.76,0.49,0.09,-0.28,0.03,1.21,1.09,0.02,0.02,178.67,-0.125198098,-0.107967238,-0.025641026
0,1.37,0.47,0.31,-0.28,0.15,1.53,1.82,0.08,0.16,8.93,-0.099077375,1.816860728,-0.074226804
0,2.38,0.46,0.04,-0.28,0.09,0.06,0.44,0.22,0.04,1064.62,0.209292739,0.248242591,-0.075
0,4.95,0.42,0.52,-0.28,0.15,0.07,0.88,0.17,0.02,193.37,0.053444367,0.113663161,0.045112782
0,4.43,0.42,0.41,-0.28,0.13,0.84,1.3,0.1,0.01,718.75,0.022639261,0.098383744,-0.022988506
0,1.09,0.4,0.06,-0.28,0.07,3.32,2.51,0.03,0.26,120.69,0.791115657,0.66096381,0.532608696
0,2.11,0.39,0.58,-0.28,0.14,0.23,1.78,0.08,0.04,12.62,0.208364692,0.143539029,0.14
0,1.27,0.39,-0.33,-0.28,0.05,2.97,0.18,0.3,0.04,122.58,-0.00932136,0.078264938,7
0,1.61,0.37,-0.05,-0.28,0.03,0.2,0.21,0.14,0.01,757.15,0.049882728,0.118825181,0.295190713
0,2.35,0.35,0.18,-0.28,0.02,0.01,0.34,0.07,0.01,329.58,0.159581792,0.622375491,0.316037736
0,4.3,0.32,0.23,-0.28,0.1,0.1,1.24,0.08,0.02,58.73,0.246729614,0.730126485,0.348387097
0,1.22,0.32,0.57,-0.28,0.09,0.23,2.61,0.03,0.07,7.12,0.326631204,0.261012609,0.054347826
0,1.25,0.31,0.03,-0.28,0.07,13.98,0.89,0.08,0.02,1359.62,0.045284961,0.085822021,0.007324005
0,1.43,0.24,0.29,-0.28,0.05,0.21,0.67,0.07,0.03,136.55,0.122611226,0.466572853,0.082099596
0,0.88,0.2,0,-0.28,0.02,0.6,0.35,0.05,0.05,21.34,-0.155131497,0.115515042,-0.210526316
0,1.94,0.16,0.22,-0.28,0.07,0.78,0.53,0.13,0.02,248.25,0.126297052,0.344900996,0.146838156
0,1.56,0.16,0,-0.28,0.05,1.95,0.39,0.12,0.04,12784.81,-0.139341238,-0.214792548,-0.237832278
0,3.09,0.15,0.36,-0.28,0.19,1.39,1.53,0.12,0.04,14.24,0.060527293,0.285167746,-0.068493151
0,1.19,0.15,0.17,-0.28,0.07,1.36,0.99,0.07,0.02,32.02,0.044203145,0.038307517,-0.017107811
0,0.95,0.14,0.25,-0.28,0.09,1.6,2.26,0.04,0.07,1.88,0.068810731,0.043597352,-0.049586777
0,1.53,0.13,-0.01,-0.28,0.04,0.55,1.81,0.02,0.02,18.75,0.708938007,0.914720999,0.204918033
0,1.31,0.11,0.16,-0.28,0.1,-3.79,3.25,0.03,0.18,-9.71,0.103389799,0.016742969,0.024444444
0,1.37,0.1,0.21,-0.28,0.06,5.01,0.35,0.18,0.11,52.81,6.818355033,1.295454545,-0.01369863
0,1.05,0.09,0.18,-0.28,0.05,0.73,1.16,0.04,0.01,26.06,-0.123074332,-0.050241977,-0.044272274
0,0.75,0.08,0.38,-0.28,0.03,0.32,1.3,0.03,0.03,2.78,0.014102744,0.071588684,-0.033333333
0,1.22,0.07,0.5,-0.28,0.17,0.04,1.7,0.1,0.1,9.13,0.232234432,0.016434145,-0.053333333
0,1.14,0.06,-0.04,-0.28,-0.01,1.22,0.35,-0.03,0.1,107.95,0.26875922,0.12228472,-0.129310345
0,1.11,0.06,0.03,-0.28,0.08,0.35,1.22,0.06,0.01,142.38,-0.096567594,0.03248789,-0.095238095
0,1.15,0.04,-0.08,-0.28,0.04,0.05,0.83,0.05,0.05,86.86,-0.025504864,0.04497214,-0.0625
0,0.71,0.04,0.19,-0.28,0.03,0.58,0.13,0.2,0.02,39.24,0.292236722,0.000981209,0
0,1.09,0.03,-0.25,-0.28,0.09,10.99,1.28,0.07,0.06,9.85,0.011149653,0.055238607,0.639455782
0,0.99,0.02,0.1,-0.28,0.15,1.1,1.34,0.11,0.06,2.73,0.14657308,0.327880512,0.222222222
0,1.09,0.01,0.43,-0.28,0.01,0.41,0.72,0.01,0.06,22.76,0.356131121,-0.216013072,-0.176470588
0,2.48,-0.01,0.06,-0.28,-0.03,0.36,0.22,-0.16,-0.01,34.62,0.069211994,0.618138425,0
0,0.76,-0.01,0.07,-0.28,-0.06,0.03,0.56,-0.11,-0.15,265.61,0.49246866,0.054841755,0
0,6.38,-0.02,-0.64,-0.28,-0.29,20.06,1.32,-0.22,-0.06,18759.56,0,0,0
0,4.47,-0.03,0.8,-0.28,-0.06,0.01,0.13,-0.45,-0.01,276.15,1.932284423,0.640058055,0.47826087
0,1.24,-0.04,-0.02,-0.28,-0.07,0.84,0.12,-0.56,-0.18,28.52,-0.073380818,-0.340755082,0
0,1.06,-0.04,0.25,-0.28,-0.02,2.44,0.83,-0.03,-0.01,47.25,-0.120074454,-0.458932288,-0.389312977
0,1.38,-0.05,-0.2,-0.28,-0.06,1.19,0.24,-0.26,-0.08,397.86,-0.045390604,0.045778612,2.744897959
0,1.05,-0.05,-0.35,-0.28,0.01,6.55,0.95,0.01,-0.03,156.78,-0.193341793,-0.178973126,-0.217891558
0,1.53,-0.08,0.13,-0.28,-0.03,1.08,0.88,-0.03,-0.07,11.22,-0.067447842,0.041160471,-0.162790698
0,1.08,-0.08,-0.01,-0.28,0.08,0.27,0.29,0.27,-0.03,441.52,0.045122582,0.457930162,-0.162790698
0,0.66,-0.08,-0.09,-0.28,-0.15,0.21,0.37,-0.41,-0.38,24.97,-0.255044561,0.080779654,-0.268292683
0,1.05,-0.09,0.42,-0.28,-0.02,0.02,2.95,-0.01,-0.04,9.42,-0.018500077,-0.090431666,0.133333333
0,0.8,-0.09,0.04,-0.28,-0.05,0.66,0.67,-0.07,-0.23,1.77,-0.037345513,-0.203367448,-0.125
0,1.1,-0.1,0.4,-0.28,-0.06,0.17,1.36,-0.04,-0.19,9.26,-0.156944444,-0.072461961,-0.082191781
0,0.79,-0.11,-0.16,-0.28,-0.04,0.16,0.1,-0.38,-0.06,93.19,1.194194444,0.984215293,0.722222222
0,4.89,-0.12,0.68,-0.28,-0.26,0.07,0.06,-4.47,-0.04,101.99,0.113558826,0,0.833333333
0,0.67,-0.12,0.12,-0.28,-0.01,0.48,0.84,-0.02,-0.12,2.52,0.406095679,0.327635328,3.02
0,1.16,-0.14,0.58,-0.28,-0.09,0.1,1.48,-0.06,-0.06,3.06,-0.035014654,0.09756386,0.106796117
0,1.23,-0.17,-0.03,-0.28,0.03,2.01,0.15,0.2,-0.01,539.29,-0.012052765,0.101782335,0.083333333
0,8.5,-0.21,0.91,-0.28,-0.23,0.01,0.1,-2.24,-0.02,68.31,11.54545455,-0.622070313,0.181818182
0,1.33,-0.21,-0.02,-0.28,0.05,0.39,1.04,0.04,-0.02,609.98,0.008989629,-0.125911402,0.054200542
0,0.92,-0.22,0.03,-0.28,-0.01,1.41,2.47,-0.01,-0.19,4.59,-0.106519233,-0.073766754,0.328358209
0,1.55,-0.23,0.24,-0.28,-0.29,0.23,0.89,-0.33,-0.28,56.61,0.194572979,0.63523443,2.26
0,1.15,-0.27,-0.25,-0.28,-0.01,10.29,1.23,-0.01,-0.36,13.4,-0.003374763,0.041742414,-0.042345277
0,4.99,-0.29,0.08,-0.28,-0.01,0.15,0.93,-0.01,-0.01,309.38,-0.026033741,0.147427316,0.094915254
0,1.22,-0.29,0.01,-0.28,-0.02,0.73,0.14,-0.13,-0.05,68.13,0.857524492,6.460791544,1.704918033
0,0.9,-0.32,0.39,-0.28,0.04,2.75,0.7,0.05,-0.24,2.35,-0.079157895,0.015120635,-0.259301015
0,2.55,-0.5,0.19,-0.28,0.15,0.16,0.86,0.17,-0.06,65.45,-0.23528264,0.219239565,-0.085427136
0,2.23,-0.51,0.28,-0.28,-0.21,0.01,0.2,-1.04,-0.08,393.61,0.19293801,1.43775337,0.689655172
0,1.1,-0.53,0.59,-0.28,-0.14,0.02,0.37,-0.39,-0.11,13.48,-0.09630183,0.273995408,0.194968553
0,0.91,-0.53,-0.3,-0.28,-0.04,1.07,2.25,-0.02,-1.22,2.13,-0.190005827,0.142097489,0.013483146
0,1.13,-0.76,-0.73,-0.28,0.02,-12.44,1.61,0.02,-1.09,-17.57,-0.088398613,0.05428036,0.022544283
0,0.85,-0.79,0.07,-0.28,0.03,1.48,0.65,0.05,-0.23,12.31,0.227378215,0.193038175,0
0,1.86,-0.82,0.12,-0.28,-0.01,1,0.43,-0.03,-0.08,229.77,0.17591484,0.361328878,0.398523985
0,4.48,-0.9,0.69,-0.28,-0.1,0.44,0.25,-0.38,-0.03,4081.76,0.658551381,1.110126487,0.341445428
0,1.5,-1.02,0.22,-0.28,-0.01,1.03,1.51,-0.01,-0.1,124.91,-0.011330082,0.050040965,0.067493113
0,1.31,-1.02,0.13,-0.28,-0.13,6.99,1.94,-0.07,-0.45,7.64,-0.013392857,0.299162214,0.4
0,1.39,-1.12,0.51,-0.28,-0.09,0.1,0.72,-0.12,-0.16,53.35,0.021104044,-0.126730697,0.031518625
0,1.5,-1.13,0.11,-0.28,-0.01,1.29,1.41,-0.01,-0.06,360.68,-0.006591256,-0.17843423,-0.296296296
0,1.48,-1.14,-0.47,-0.28,0.03,20.25,0.36,0.09,-0.1,2403.39,0.086978214,0.277650254,0.044066285
0,2.14,-1.28,-0.09,-0.28,0.01,3.31,0.39,0.02,-0.04,489.95,-0.037302885,0.207702271,0.052631579
0,1.42,-1.43,0.17,-0.28,-0.08,0.97,1.56,-0.05,-1.04,-3.55,-0.119348549,-0.199186313,-0.192307692
0,1.23,-1.63,0.45,-0.28,-0.05,409.64,3.44,-0.01,-0.45,3946.04,-0.039914345,0.096172305,0.021052632
0,1.14,-1.65,0.14,-0.28,0.08,3.31,1.79,0.05,-0.11,72.76,0.031762295,-0.013957307,0.090909091
0,0.72,-1.78,0.17,-0.28,-0.18,0.09,0.1,-1.68,-0.3,19.09,8.187723126,1.188979346,0.185542169
0,1.23,-1.81,-0.07,-0.28,-0.02,-10.04,0.28,-0.06,-0.69,-35.68,-0.118612363,-0.033689023,-0.111111111
0,1.54,-1.97,0.12,-0.28,-0.03,0.67,0.78,-0.04,-0.18,417.22,-0.160744054,0.186910108,-0.115562404
0,0.72,-2.09,0.01,-0.28,-0.03,0.48,0.93,-0.03,-0.48,5.66,0.078430179,-0.121627152,-0.160545645
0,0.78,-2.18,0.41,-0.28,-0.11,0.11,2.25,-0.05,-0.58,8.08,-0.23589457,-0.308355743,-0.166381279
0,1.73,-2.48,0.53,-0.28,-0.13,-0.12,1.32,-0.09,-1.53,-4.48,-0.360239852,-0.096926947,-0.361979167
0,0.98,-2.65,0,-0.28,0.05,8.48,0.74,0.07,-1.29,20.47,-0.101813567,-0.043615632,-0.120220588
0,1.03,-2.94,-0.06,-0.28,-0.18,2.2,0.19,-0.99,-0.76,460.85,0.062579733,3.040722808,-0.034482759
0,0.78,-3.26,-0.03,-0.28,-0.35,0.71,0.28,-1.22,-0.99,25.64,-0.212596645,-0.14833329,-0.048913043
0,1.14,-3.27,0.38,-0.28,0.08,0.4,1.81,0.04,-0.25,139.83,-0.354243265,-0.23673501,-0.156122449
0,0.91,-3.83,0.01,-0.28,0.06,3.59,0.87,0.07,-2.55,17.84,-0.174236827,-0.096521481,-0.123335109
0,1.16,-4.1,-0.09,-0.28,0.01,-4.88,1.29,0.01,-0.91,-40.76,-0.09280037,-0.073169939,-0.064529915
0,1.13,-4.74,0.1,-0.28,0.1,2.95,0.95,0.11,-0.45,56.7,0.619116655,0.779767756,0.307692308
0,0.73,-5.33,0.28,-0.28,0.01,0.66,1.17,0.01,-1.92,207.82,1.065212477,1.161205294,-0.056259483
